context_id,role,cls_predict,label,pred_position,gold_position,score2
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回方,1,1,"[(16, 26)]","[(16, 26)]","{(16, 26): 1.8878398}"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回内容,1,1,"[(95, 108)]","[(95, 108)]","{(95, 108): 1.5950245}"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-时间,1,0,"[(87, 89)]",[],"{(87, 89): 1.4244556}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-时间,1,1,"[(105, 107)]","[(105, 107)]","{(105, 107): 1.1887683}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回方,1,1,"[(35, 46)]","[(35, 46)]","{(35, 46): 1.8376678}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回内容,1,1,[],"[(113, 143)]",{}
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回方,1,1,"[(35, 48)]","[(35, 48)]","{(35, 48): 1.8893551}"
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回内容,1,1,"[(98, 127)]","[(98, 128)]","{(98, 127): 1.2744386}"
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-时间,1,1,"[(12, 17), (90, 92)]","[(90, 92)]","{(12, 17): 1.6956766, (90, 92): 1.6942902}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回方,1,1,"[(24, 31)]","[(24, 31)]","{(24, 31): 1.8217849}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回内容,1,1,"[(37, 45)]","[(37, 45)]","{(37, 45): 1.7788692}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-时间,0,0,[],[],{}
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回方,1,1,"[(31, 32)]","[(31, 32)]","{(31, 32): 1.5047387}"
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回内容,1,1,[],"[(19, 22)]",{}
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-时间,0,0,[],[],{}
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回方,1,1,"[(37, 38)]","[(37, 38)]","{(37, 38): 1.8631341}"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回内容,1,1,"[(97, 102)]","[(97, 98)]","{(97, 102): 1.690106}"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-时间,0,0,[],[],{}
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-时间,0,1,"[(12, 17)]","[(12, 17)]","{(12, 17): 1.5357044}"
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回方,1,0,"[(56, 70)]",[],"{(56, 70): 1.8834383}"
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回内容,1,0,"[(74, 83)]",[],"{(74, 83): 1.5878689}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9442575}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回内容,1,1,"[(27, 32)]","[(27, 32)]","{(27, 32): 1.778418}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-时间,0,0,[],[],{}
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回方,1,1,"[(29, 47)]","[(29, 47)]","{(29, 47): 1.8703763}"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回内容,1,1,"[(58, 64)]","[(58, 64)]","{(58, 64): 1.7609411}"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-时间,0,0,[],[],{}
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回内容,1,1,"[(14, 20)]","[(14, 20)]","{(14, 20): 1.6666799}"
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回方,0,0,[],[],{}
f5581c551e615528a3cbc8140d34f073,产品行为-召回-时间,0,0,[],[],{}
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回方,1,1,"[(23, 34)]","[(23, 34)]","{(23, 34): 1.8766153}"
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回内容,1,1,[],"[(39, 41)]",{}
8e0111dde773d4042604509a9cea2b03,产品行为-召回-时间,0,0,[],[],{}
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9707047}"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回内容,1,1,"[(18, 30)]","[(18, 30)]","{(18, 30): 1.9250213}"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-时间,0,0,[],[],{}
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.9611092}"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回内容,1,1,"[(18, 25)]","[(18, 25)]","{(18, 25): 1.7920856}"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-时间,0,0,[],[],{}
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回内容,1,1,[],"[(22, 25)]",{}
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回方,1,0,"[(13, 16)]",[],"{(13, 16): 1.1236259}"
c51d930f9aa449f0651271791a7e8327,产品行为-召回-时间,0,0,[],[],{}
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回方,1,1,"[(32, 41)]","[(32, 51)]","{(32, 41): 1.6702363}"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回内容,1,1,"[(64, 87)]","[(64, 93)]","{(64, 87): 1.3536419}"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-时间,1,0,"[(52, 57)]",[],"{(52, 57): 1.5428705}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-时间,1,1,"[(88, 90)]","[(87, 90)]","{(88, 90): 1.8191856}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回方,1,1,"[(16, 27)]","[(16, 27)]","{(16, 27): 1.822184}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回内容,1,1,[],"[(96, 127)]",{}
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回方,1,1,"[(46, 57)]","[(46, 57)]","{(46, 57): 1.8485843}"
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回内容,1,1,"[(126, 156)]","[(126, 161)]","{(126, 156): 1.4221517}"
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-时间,1,1,"[(118, 120)]","[(118, 120)]","{(118, 120): 1.4523746}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回方,1,1,"[(27, 27)]","[(27, 29)]","{(27, 27): 1.5416497}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回内容,1,1,"[(14, 21)]","[(14, 21)]","{(14, 21): 1.9004776}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-时间,0,0,[],[],{}
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回内容,1,1,"[(41, 44)]","[(41, 49)]","{(41, 44): 1.3551059}"
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回方,0,0,[],[],{}
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-时间,0,0,[],[],{}
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回方,1,1,"[(16, 29)]","[(16, 29)]","{(16, 29): 1.9075129}"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回内容,1,1,[],"[(102, 137)]",{}
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-时间,1,1,"[(90, 95)]","[(90, 95)]","{(90, 95): 1.515508}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-时间,1,1,"[(67, 71)]","[(66, 71)]","{(67, 71): 1.7182547}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回方,1,1,"[(16, 27)]","[(16, 27)]","{(16, 27): 1.8587078}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回内容,1,1,[],"[(77, 108)]",{}
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回方,0,1,[],"[(16, 17)]",{}
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回内容,1,1,"[(17, 19)]","[(17, 23)]","{(17, 19): 1.5611631}"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-时间,0,0,[],[],{}
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回内容,1,1,"[(14, 17)]","[(14, 19)]","{(14, 17): 1.7668126}"
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回方,0,0,"[(13, 16)]",[],"{(13, 16): 1.4220545}"
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-时间,0,0,[],[],{}
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-时间,1,1,"[(14, 18)]","[(14, 18)]","{(14, 18): 1.7977734}"
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回方,1,1,"[(29, 30)]","[(29, 30)]","{(29, 30): 1.4669309}"
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回内容,1,1,"[(23, 28)]","[(24, 28)]","{(23, 28): 1.7109412}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回方,1,1,"[(13, 16)]","[(13, 16)]","{(13, 16): 1.9783049}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回内容,1,1,"[(20, 31)]","[(20, 31)]","{(20, 31): 1.8535485}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-时间,0,0,[],[],{}
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9797517}"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回内容,1,1,"[(19, 25)]","[(19, 25)]","{(19, 25): 1.8150134}"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-时间,0,0,[],[],{}
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.961967}"
