context_id,role,label,pred_position,gold_position
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-受伤人数,0,[],[]
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-时间,0,[],[]
ea027504736dd02c9d075190b0479904,人生-死亡-地点,0,"[(9, 12)]",[]
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-坍塌主体,1,"[(0, 6)]","[(0, 6)]"
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-死亡人数,1,"[(10, 11)]","[(10, 11)]"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-地点,1,"[(0, 6)]","[(0, 1)]"
0198620fafb91ba57c64f810a2fdce60,人生-失联-地点,1,"[(0, 6)]","[(0, 1)]"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-时间,0,[],[]
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者年龄,0,[],[]
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者,0,[],[]
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-受伤人数,0,[],[]
0198620fafb91ba57c64f810a2fdce60,人生-失联-时间,0,[],[]
0198620fafb91ba57c64f810a2fdce60,人生-失联-失联者,0,[],[]
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-时间,0,[],[]
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-坍塌主体,1,[],"[(0, 1)]"
046a86a7769f5a361eec197fa8404a49,人生-死亡-时间,0,[],[]
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者年龄,0,"[(5, 6)]",[]
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者,0,"[(7, 8)]",[]
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-受伤人数,0,[],[]
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-时间,0,[],[]
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-死亡人数,0,[],[]
046a86a7769f5a361eec197fa8404a49,人生-死亡-地点,0,[],[]
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-时间,1,"[(0, 3), (52, 55)]","[(0, 3), (52, 55)]"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-坍塌主体,1,"[(5, 29), (57, 80)]","[(14, 29), (66, 80)]"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-死亡人数,1,"[(37, 38), (84, 85)]","[(37, 38), (84, 85)]"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-时间,1,"[(0, 3), (52, 55)]","[(0, 3), (52, 55)]"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者,1,"[(37, 37), (39, 42), (84, 89)]","[(39, 42), (86, 89)]"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-地点,1,"[(6, 7), (14, 29), (68, 80)]","[(14, 29), (66, 80)]"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者年龄,0,[],[]
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-受伤人数,0,[],[]
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-坍塌主体,1,"[(0, 4)]","[(0, 4)]"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-死亡人数,1,"[(15, 15)]","[(15, 16)]"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-受伤人数,1,"[(17, 18)]","[(17, 18)]"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-时间,0,[],[]
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-坍塌主体,1,"[(6, 7)]","[(6, 7)]"
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-受伤人数,0,[],[]
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-时间,0,[],[]
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-死亡人数,0,[],[]
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-时间,1,"[(0, 13)]","[(0, 13)]"
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-坍塌主体,1,"[(15, 60), (62, 64)]","[(38, 60)]"
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-死亡人数,0,[],[]
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-受伤人数,0,[],[]
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-坍塌主体,1,"[(0, 6)]","[(0, 6)]"
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-死亡人数,1,"[(10, 11)]","[(10, 10)]"
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-时间,0,[],[]
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-受伤人数,0,[],[]
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-罚款金额,0,[],[]
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-时间,0,[],[]
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-罚款对象,0,[],[]
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-执法机构,0,[],[]
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-解约方,1,"[(4, 6)]","[(4, 6)]"
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-被解约方,1,[],"[(9, 11)]"
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-时间,0,[],[]
5934464a705167ff1aabb5ebddff2435,组织关系-解约-解约方,1,"[(12, 14)]","[(12, 14)]"
5934464a705167ff1aabb5ebddff2435,组织关系-解约-被解约方,1,"[(18, 19)]","[(18, 19)]"
5934464a705167ff1aabb5ebddff2435,组织关系-解约-时间,0,[],[]
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-解约方,1,"[(0, 2)]","[(0, 2)]"
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-被解约方,0,[],[]
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-时间,0,[],[]
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-解约方,1,"[(5, 6)]","[(5, 6)]"
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-被解约方,0,[],[]
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-时间,0,[],[]
72d9543da081221ee04074ef39108e67,产品行为-召回-召回方,1,"[(3, 17)]","[(3, 17)]"
72d9543da081221ee04074ef39108e67,产品行为-召回-时间,1,"[(77, 83)]","[(77, 82)]"
72d9543da081221ee04074ef39108e67,产品行为-召回-召回内容,1,"[(87, 108)]","[(87, 101)]"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回方,1,"[(3, 13)]","[(3, 13)]"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回内容,1,"[(81, 94)]","[(81, 94)]"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-时间,0,"[(75, 77)]",[]
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-时间,1,"[(93, 95)]","[(93, 95)]"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回方,1,"[(22, 33)]","[(22, 33)]"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回内容,1,[],[]
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回方,1,"[(22, 35)]","[(22, 35)]"
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回内容,1,"[(84, 113)]","[(84, 114)]"
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-时间,1,"[(77, 80)]","[(78, 80)]"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回方,1,"[(11, 18)]","[(11, 18)]"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回内容,1,"[(23, 31)]","[(23, 31)]"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-时间,0,[],[]
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回方,1,"[(18, 19)]","[(18, 19)]"
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回内容,1,"[(5, 8)]","[(5, 8)]"
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-时间,0,[],[]
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回方,1,"[(24, 25)]","[(24, 25)]"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回内容,1,[],"[(83, 84)]"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-时间,0,[],[]
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-时间,1,[],"[(0, 5)]"
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回方,0,"[(43, 57)]",[]
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回内容,0,"[(60, 70)]",[]
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回方,1,"[(0, 1)]","[(0, 1)]"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回内容,1,"[(13, 18)]","[(13, 18)]"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-时间,0,[],[]
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回方,1,"[(16, 34)]","[(16, 34)]"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回内容,1,"[(44, 50)]","[(44, 50)]"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-时间,0,[],[]
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回内容,1,"[(0, 6)]","[(0, 6)]"
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回方,0,[],[]
f5581c551e615528a3cbc8140d34f073,产品行为-召回-时间,0,[],[]
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回方,1,"[(10, 21)]","[(10, 21)]"
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回内容,1,"[(25, 30)]","[(25, 27)]"
8e0111dde773d4042604509a9cea2b03,产品行为-召回-时间,0,[],[]
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回方,1,"[(0, 1)]","[(0, 1)]"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回内容,1,"[(4, 16)]","[(4, 16)]"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-时间,0,[],[]
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回方,1,"[(0, 2)]","[(0, 2)]"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回内容,1,"[(4, 11)]","[(4, 11)]"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-时间,0,[],[]
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回内容,1,"[(8, 11)]","[(8, 11)]"
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回方,0,[],[]
c51d930f9aa449f0651271791a7e8327,产品行为-召回-时间,0,[],[]
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回方,1,"[(19, 28)]","[(19, 38)]"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回内容,1,"[(50, 80)]","[(50, 79)]"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-时间,0,"[(39, 46)]",[]
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-时间,1,"[(76, 78)]","[(75, 78)]"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回方,1,"[(3, 14)]","[(3, 14)]"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回内容,1,"[(82, 113)]","[(82, 113)]"
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回方,1,"[(33, 44)]","[(33, 44)]"
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回内容,1,[],[]
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-时间,1,"[(31, 31), (106, 108)]","[(106, 108)]"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回方,1,"[(14, 14)]","[(14, 16)]"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回内容,1,"[(0, 7)]","[(0, 7)]"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-时间,0,[],[]
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回内容,1,"[(27, 35)]","[(27, 35)]"
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回方,0,"[(7, 11)]",[]
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-时间,0,"[(0, 4)]",[]
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回方,1,"[(3, 16)]","[(3, 16)]"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回内容,1,[],[]
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-时间,1,"[(78, 84)]","[(78, 83)]"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-时间,1,"[(55, 58)]","[(54, 59)]"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回方,1,"[(3, 14)]","[(3, 14)]"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回内容,1,"[(63, 84)]","[(63, 94)]"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回方,1,[],"[(3, 4)]"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回内容,1,"[(3, 9)]","[(3, 9)]"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-时间,0,[],[]
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回内容,1,"[(0, 5)]","[(0, 5)]"
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回方,0,"[(0, 3)]",[]
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-时间,0,[],[]
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-时间,1,"[(2, 6)]","[(2, 6)]"
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回方,1,[],"[(16, 17)]"
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回内容,1,"[(9, 14)]","[(10, 14)]"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回方,1,"[(0, 3)]","[(0, 3)]"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回内容,1,"[(6, 17)]","[(6, 17)]"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-时间,0,[],[]
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回方,1,"[(0, 1)]","[(0, 1)]"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回内容,1,"[(5, 11)]","[(5, 11)]"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-时间,0,[],[]
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回方,1,"[(0, 2)]","[(0, 2)]"
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回内容,1,"[(5, 25)]","[(7, 25)]"
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-时间,0,[],[]
ba28449591bc115c183428499f240ace,产品行为-召回-召回内容,1,"[(25, 28)]","[(25, 28)]"
ba28449591bc115c183428499f240ace,产品行为-召回-召回方,1,"[(17, 20)]","[(17, 20)]"
ba28449591bc115c183428499f240ace,产品行为-召回-时间,0,[],[]
499013d1c66acf59cd0366712d6c9578,产品行为-召回-召回方,1,"[(0, 1)]","[(0, 1)]"
499013d1c66acf59cd0366712d6c9578,产品行为-召回-召回内容,1,"[(4, 9)]","[(4, 9)]"
499013d1c66acf59cd0366712d6c9578,产品行为-召回-时间,0,[],[]
caf879a0cff178171ffd469ba77cc32d,产品行为-召回-召回方,1,"[(3, 12)]","[(3, 12)]"
caf879a0cff178171ffd469ba77cc32d,产品行为-召回-时间,1,"[(74, 80)]","[(74, 79)]"
caf879a0cff178171ffd469ba77cc32d,产品行为-召回-召回内容,1,"[(83, 114)]","[(83, 114)]"
8e2a79d089c67d9d827903fc4f52d0d3,产品行为-召回-召回方,1,"[(20, 21)]","[(20, 21)]"
8e2a79d089c67d9d827903fc4f52d0d3,产品行为-召回-召回内容,1,"[(24, 29)]","[(25, 29)]"
8e2a79d089c67d9d827903fc4f52d0d3,产品行为-召回-时间,0,[],[]
5f2f8325d6073dc39b2e1414dbb6c6d1,产品行为-召回-召回方,1,"[(0, 3)]","[(0, 3)]"
5f2f8325d6073dc39b2e1414dbb6c6d1,产品行为-召回-召回内容,1,"[(6, 15)]","[(6, 15)]"
5f2f8325d6073dc39b2e1414dbb6c6d1,产品行为-召回-时间,0,[],[]
c1ac7ab0326b7e537ee72ed39d984fb1,产品行为-召回-召回内容,1,"[(13, 15)]","[(6, 15)]"
c1ac7ab0326b7e537ee72ed39d984fb1,产品行为-召回-召回方,0,[],[]
c1ac7ab0326b7e537ee72ed39d984fb1,产品行为-召回-时间,0,[],[]
001c19e84e08162612d3bef94819263e,产品行为-召回-召回方,1,"[(1, 4)]","[(1, 4)]"
001c19e84e08162612d3bef94819263e,产品行为-召回-召回内容,1,"[(7, 17)]","[(5, 17)]"
001c19e84e08162612d3bef94819263e,产品行为-召回-时间,0,[],[]
c97bd2be638014427ba0df9dfa437818,司法行为-约谈-约谈对象,1,"[(0, 4)]","[(0, 4)]"
c97bd2be638014427ba0df9dfa437818,司法行为-约谈-时间,0,[],[]
c97bd2be638014427ba0df9dfa437818,司法行为-约谈-约谈发起方,0,[],[]
1f0c3bef6e4d47bc28ad7cb3c54f4849,司法行为-约谈-时间,1,"[(98, 101)]","[(98, 101)]"
1f0c3bef6e4d47bc28ad7cb3c54f4849,司法行为-约谈-约谈发起方,1,"[(103, 106)]","[(103, 106)]"
1f0c3bef6e4d47bc28ad7cb3c54f4849,司法行为-约谈-约谈对象,1,"[(108, 121)]","[(108, 121)]"
c054494f29119a2991178ccf375a438a,司法行为-约谈-时间,1,"[(0, 3)]","[(0, 3)]"
c054494f29119a2991178ccf375a438a,司法行为-约谈-约谈发起方,1,"[(52, 65)]","[(52, 65)]"
c054494f29119a2991178ccf375a438a,司法行为-约谈-约谈对象,1,"[(67, 81)]","[(67, 81)]"
07b047997e648fc7ddc4148d42756271,司法行为-约谈-约谈发起方,1,"[(0, 2)]","[(0, 2)]"
07b047997e648fc7ddc4148d42756271,司法行为-约谈-约谈对象,1,"[(21, 22)]","[(21, 22)]"
07b047997e648fc7ddc4148d42756271,司法行为-约谈-时间,0,[],[]
8346c7061c7b235b751a53b04e255f51,司法行为-约谈-约谈发起方,1,"[(0, 5)]","[(0, 5)]"
8346c7061c7b235b751a53b04e255f51,司法行为-约谈-约谈对象,1,"[(8, 15)]","[(8, 15)]"
8346c7061c7b235b751a53b04e255f51,司法行为-约谈-时间,0,[],[]
5e61079d327a8f44418b0e3327b9d944,司法行为-约谈-约谈发起方,1,"[(0, 8)]","[(0, 8)]"
5e61079d327a8f44418b0e3327b9d944,司法行为-约谈-约谈对象,1,"[(11, 20)]","[(11, 20)]"
5e61079d327a8f44418b0e3327b9d944,司法行为-约谈-时间,0,[],[]
0dd1703d1f2dcee606af7bf6a47ae8e5,司法行为-约谈-约谈对象,1,"[(0, 4)]","[(0, 4)]"
0dd1703d1f2dcee606af7bf6a47ae8e5,司法行为-约谈-约谈发起方,1,[],"[(16, 17)]"
0dd1703d1f2dcee606af7bf6a47ae8e5,交往-道歉-道歉者,1,"[(0, 4)]","[(0, 4)]"
0dd1703d1f2dcee606af7bf6a47ae8e5,交往-道歉-道歉对象,0,[],[]
0dd1703d1f2dcee606af7bf6a47ae8e5,司法行为-约谈-时间,0,[],[]
0dd1703d1f2dcee606af7bf6a47ae8e5,交往-道歉-时间,0,[],[]
3cc31953741e6da281292f59954fb32f,司法行为-约谈-约谈发起方,1,"[(9, 11)]","[(9, 11)]"
3cc31953741e6da281292f59954fb32f,司法行为-约谈-约谈对象,1,"[(14, 17)]","[(14, 17)]"
