context_id,role,pred,gold
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回内容,['60万问题车辆'],['60万问题车辆']
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回方,['美国快餐行业巨头塔可钟（ta##cobellco##rp.）'],['美国快餐行业巨头塔可钟（ta##cobellco##rp.）']
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回内容,['230万磅的碎牛肉'],['230万磅的碎牛肉']
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回内容,['部分国产奥迪q3'],['部分国产奥迪q3']
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回方,['上海乐扣乐扣贸易有限公司'],['上海乐扣乐扣贸易有限公司']
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回内容,[],['捣碎器']
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回方,['奥迪'],['奥迪']
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回内容,['北美地区部分e-t##ronsuv车型'],['北美地区部分e-t##ronsuv车型']
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回方,['加拿大'],['加拿大']
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回内容,['原产于中国的童装'],['原产于中国的童装']
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回内容,[],['蔚来es##8']
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回方,['宁德时代'],[]
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回方,['长城汽车股份有限公司'],['长城汽车股份有限公司（简称[UNK]长城汽车[UNK]）']
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回内容,['2016年11月4日至2017年10月11日期间生产的哈弗h2##s汽车，共计626##55辆'],['2016年11月4日至2017年10月11日期间生产的哈弗h2##s汽车，共计626##55辆']
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-时间,['2019年12月15日'],[]
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回方,['陕西汽车集团有限责任公司'],['陕西汽车集团有限责任公司']
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-时间,['即日起'],['自即日起']
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回方,['南京金龙客车制造有限公司'],['南京金龙客车制造有限公司']
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回内容,[],['2014年12月1日至2015年12月2日生产的部分n##j##l##61##18型纯电动城市客车，共计25辆']
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-时间,[],['即日起']
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回内容,['2015年款的15吋macbookpro'],['2015年款的15吋macbookpro']
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回方,['apple'],['apple官方']
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回内容,['缺陷车辆'],['缺陷车辆275.96万台']
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-时间,['2019年上半年'],[]
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回方,['丰田汽车（中国）投资有限公司'],['丰田汽车（中国）投资有限公司']
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回内容,[],['2005年5月23日至2010年1月19日期间生产的部分进口雷克萨斯sc##43##0汽车，共计357辆']
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-时间,['2019年10月11日'],['2019年10月11日']
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回方,['上海乐扣乐扣贸易有限公司'],['上海乐扣乐扣贸易有限公司']
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回内容,['2017年4月至2017年5月期间制造的ck##s##30##1型捣碎器'],['2017年4月至2017年5月期间制造的ck##s##30##1型捣碎器，涉及数量为116##2件。']
5e05026513a62f66bd5dd2d254163859,产品行为-召回-时间,[],['自7月30日起']
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回内容,['苹果macbook'],['苹果macbook部分型号']
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回方,['江铃汽车'],[]
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回内容,[],['江铃汽车新车']
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-时间,['今年10月底'],['今年10月底']
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回方,['奔驰'],['奔驰']
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回内容,['近30万辆e级'],['30万辆e级']
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回方,['雷克萨斯'],['雷克萨斯']
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回内容,['1.4万辆is/is-c汽车'],['1.4万辆is/is-c汽车']
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回方,['苹果'],['苹果']
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回内容,['43.2万部mb##p'],['43.2万部mb##p']
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回方,['保时捷'],['保时捷']
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回内容,['部分进口911、博斯特、凯曼、帕那美拉系列汽车'],['进口911、博斯特、凯曼、帕那美拉系列汽车']
ba28449591bc115c183428499f240ace,产品行为-召回-召回内容,['部分es##8'],['部分es##8']
ba28449591bc115c183428499f240ace,产品行为-召回-召回方,['蔚来汽车'],['蔚来汽车']
499013d1c66acf59cd0366712d6c9578,产品行为-召回-召回方,['苹果'],['苹果']
499013d1c66acf59cd0366712d6c9578,产品行为-召回-召回内容,['部分2015款macbookpro'],['部分2015款macbookpro']
caf879a0cff178171ffd469ba77cc32d,产品行为-召回-召回方,['上汽大众汽车有限公司'],['上汽大众汽车有限公司']
caf879a0cff178171ffd469ba77cc32d,产品行为-召回-召回内容,['2018年9月12日至2019年3月22日期间生产的部分国产帕萨特汽车，共计293辆'],['2018年9月12日至2019年3月22日期间生产的部分国产帕萨特汽车，共计293辆']
caf879a0cff178171ffd469ba77cc32d,产品行为-召回-时间,['2019年10月31日起'],['2019年10月31日']
8e2a79d089c67d9d827903fc4f52d0d3,产品行为-召回-召回方,['蔚来'],['蔚来']
8e2a79d089c67d9d827903fc4f52d0d3,产品行为-召回-召回内容,['超4千辆es##8'],['4千辆es##8']
5f2f8325d6073dc39b2e1414dbb6c6d1,产品行为-召回-召回方,['北京奔驰'],['北京奔驰']
5f2f8325d6073dc39b2e1414dbb6c6d1,产品行为-召回-召回内容,['[UNK]减震器门[UNK]缺陷汽车'],['[UNK]减震器门[UNK]缺陷汽车']
001c19e84e08162612d3bef94819263e,产品行为-召回-召回方,['蔚来汽车'],['蔚来汽车']
001c19e84e08162612d3bef94819263e,产品行为-召回-召回内容,['4800多辆的es##8新能源汽车'],['召回4800多辆的es##8新能源汽车']
c97bd2be638014427ba0df9dfa437818,司法行为-约谈-约谈对象,['湘西女教师'],['湘西女教师']
1f0c3bef6e4d47bc28ad7cb3c54f4849,司法行为-约谈-时间,"['5月', '7月1日']",['7月1日']
1f0c3bef6e4d47bc28ad7cb3c54f4849,司法行为-约谈-约谈发起方,['省大气办'],['省大气办']
1f0c3bef6e4d47bc28ad7cb3c54f4849,司法行为-约谈-约谈对象,[],['上述4县（区）政府主要负责人']
c054494f29119a2991178ccf375a438a,司法行为-约谈-时间,['9月3日'],['9月3日']
c054494f29119a2991178ccf375a438a,司法行为-约谈-约谈发起方,['工业和信息化部网络安全管理局'],['工业和信息化部网络安全管理局']
c054494f29119a2991178ccf375a438a,司法行为-约谈-约谈对象,['北京陌陌科技有限公司相关负责人'],['北京陌陌科技有限公司相关负责人']
07b047997e648fc7ddc4148d42756271,司法行为-约谈-约谈发起方,['工信部'],['工信部']
07b047997e648fc7ddc4148d42756271,司法行为-约谈-约谈对象,['陌陌'],['陌陌']
8346c7061c7b235b751a53b04e255f51,司法行为-约谈-约谈发起方,['郴州公安交警'],['郴州公安交警']
8346c7061c7b235b751a53b04e255f51,司法行为-约谈-约谈对象,['网约车公司负责人'],['网约车公司负责人']
5e61079d327a8f44418b0e3327b9d944,司法行为-约谈-约谈发起方,['国务院安委会办公室'],['国务院安委会办公室']
5e61079d327a8f44418b0e3327b9d944,司法行为-约谈-约谈对象,['河南三门峡市人民政府'],['河南三门峡市人民政府']
0dd1703d1f2dcee606af7bf6a47ae8e5,司法行为-约谈-约谈对象,['四川一车队'],['四川一车队']
0dd1703d1f2dcee606af7bf6a47ae8e5,司法行为-约谈-约谈发起方,['景区'],['景区']
0dd1703d1f2dcee606af7bf6a47ae8e5,交往-道歉-道歉者,['四川一车队'],['四川一车队']
3cc31953741e6da281292f59954fb32f,司法行为-约谈-约谈发起方,['工信部'],['工信部']
3cc31953741e6da281292f59954fb32f,司法行为-约谈-约谈对象,['中国电信'],['中国电信']
76f77efc19e2567a6800727a203f37df,司法行为-约谈-约谈发起方,['沭阳大队'],['沭阳大队']
76f77efc19e2567a6800727a203f37df,司法行为-约谈-时间,['6月26日'],['6月26日']
76f77efc19e2567a6800727a203f37df,司法行为-约谈-约谈对象,['桑墟、贤官等乡镇的木材加工企业消防安全责任人'],['桑墟、贤官等乡镇的木材加工企业消防安全责任人和管理人']
8e2bf36e7601052afc9b1880547dd339,司法行为-约谈-时间,['5月10日'],['5月10日']
8e2bf36e7601052afc9b1880547dd339,司法行为-约谈-约谈对象,['奔驰'],['奔驰']
8e2bf36e7601052afc9b1880547dd339,司法行为-约谈-约谈发起方,['市场监管总局'],['市场监管总局']
a56599aeffb92fc321e683eae345335e,司法行为-约谈-约谈发起方,['工信部'],['工信部']
a56599aeffb92fc321e683eae345335e,司法行为-约谈-约谈对象,['陌陌'],['陌陌']
51737f6712bf9fca4cbeb62a4d439999,司法行为-约谈-时间,['13日'],['13日']
51737f6712bf9fca4cbeb62a4d439999,司法行为-约谈-约谈发起方,['生态环境部'],['生态环境部']
51737f6712bf9fca4cbeb62a4d439999,司法行为-约谈-约谈对象,[],['六市政府']
f1debab83e3b75ba8b4835dda075bec8,司法行为-约谈-时间,['7月17日'],['7月17日']
f1debab83e3b75ba8b4835dda075bec8,司法行为-约谈-约谈发起方,['涞源县局'],['涞源县局']
f1debab83e3b75ba8b4835dda075bec8,司法行为-约谈-约谈对象,['[UNK]美团[UNK][UNK]饿了么[UNK][UNK]涞源外卖[UNK]3家网络订餐第三方平台负责人'],['[UNK]美团[UNK][UNK]饿了么[UNK][UNK]涞源外卖[UNK]3家网络订餐第三方平台负责人']
3cc36fd4154308051b4c9705b183b269,司法行为-约谈-约谈对象,['青州、肥城、新泰、陵城四市（区）'],['青州、肥城、新泰、陵城四市（区）']
de12d5d16ec6b3905933ead4b7867baa,司法行为-约谈-约谈对象,[],['重点木材加工企业消防安全责任人和管理人']
de12d5d16ec6b3905933ead4b7867baa,司法行为-约谈-约谈发起方,['沭阳'],[]
da68151f2f82fdb810f33d2e2c4eedda,司法行为-约谈-时间,['8月1日'],['8月1日']
da68151f2f82fdb810f33d2e2c4eedda,司法行为-约谈-约谈对象,['河南省三门峡市人民政府主要负责人'],['河南省三门峡市人民政府主要负责人，河南省应急管理厅及河南能源化工集团有限公司主要负责人']
da68151f2f82fdb810f33d2e2c4eedda,司法行为-约谈-约谈发起方,['国务院安委会办公室'],['国务院安委会办公室']
49673e97369c01caec017c5e1ad4b8f5,司法行为-约谈-约谈发起方,['上海多部门'],['上海多部门']
49673e97369c01caec017c5e1ad4b8f5,司法行为-约谈-约谈对象,[],['21家网约车']
bcc6b20986b6d181daac0bf2f8beac60,司法行为-约谈-约谈发起方,['工信部'],['工信部']
bcc6b20986b6d181daac0bf2f8beac60,司法行为-约谈-约谈对象,['小米等30家企业'],['小米等30家企业']
7305ad6eee461d15907b18c869609b63,司法行为-约谈-约谈发起方,['江苏省消保委'],['江苏省消保委']
089c5e5868195fde4fc77f0692dffa8c,司法行为-约谈-约谈发起方,['国家新闻出版署'],['国家新闻出版署']
089c5e5868195fde4fc77f0692dffa8c,司法行为-约谈-约谈对象,['12家存在低俗问题的网络文学企业'],['12家存在低俗问题的网络文学企业']
e1a36544a660b7445da6b668d443e58a,司法行为-约谈-时间,['7月15日下午'],['7月15日']
e1a36544a660b7445da6b668d443e58a,司法行为-约谈-约谈发起方,['省委省政府'],['省委省政府']
438e9f45a153cd6b61e0641d90f6ef47,司法行为-约谈-时间,['2019年5月21日下午'],['2019年5月21日下午']
438e9f45a153cd6b61e0641d90f6ef47,司法行为-约谈-约谈发起方,['省政府道路交通安全工作联席会议办公室'],['省政府道路交通安全工作联席会议办公室']
438e9f45a153cd6b61e0641d90f6ef47,司法行为-约谈-约谈对象,['10家货运企业'],['道路交通安全隐患突出的10家货运企业']
b1ee877278ee824b312f4f5cbcd15d7e,司法行为-约谈-约谈发起方,['银保监会'],['银保监会']
b1ee877278ee824b312f4f5cbcd15d7e,司法行为-约谈-约谈对象,['部分信托公司'],['部分信托公司']
e7dc23c7653822eb129431fa61056642,司法行为-约谈-约谈发起方,['广东省公安厅交通管理局'],['广东省公安厅交通管理局']
e7dc23c7653822eb129431fa61056642,司法行为-约谈-约谈对象,['深圳市新纪元运输发展股份有限公司等8家交通安全隐患突出的客货运企业'],['深圳市新纪元运输发展股份有限公司等8家交通安全隐患突出的客货运企业']
e7dc23c7653822eb129431fa61056642,司法行为-约谈-时间,['日前'],['日前']
329e9b6cab90c36958669e3a340d1fc9,司法行为-约谈-时间,['9月23日上午'],['9月23日上午']
329e9b6cab90c36958669e3a340d1fc9,司法行为-约谈-约谈发起方,"['郑州市交警支队', '市运管局']",['郑州市交警支队联合市运管局']
329e9b6cab90c36958669e3a340d1fc9,司法行为-约谈-约谈对象,[''],['14家安全主体责任不落实，安全管理混乱，隐患较多，风险较大的运输企业']
3a6650e6c853f3ba14e82dc694eec089,司法行为-约谈-约谈对象,['郑州这14家高风险运输企业'],['郑州这14家高风险运输企业']
4a7d3d231e76e4dbe26b291ed774e42c,司法行为-约谈-约谈发起方,['工信部'],['工信部']
4a7d3d231e76e4dbe26b291ed774e42c,司法行为-约谈-约谈对象,['陌陌'],['陌陌']
e5571a7c6aba837281bb93d2dd3a4030,司法行为-约谈-时间,['5月22日'],['5月22日']
e5571a7c6aba837281bb93d2dd3a4030,司法行为-约谈-约谈发起方,['工业和信息化部信息通信管理局'],['工业和信息化部信息通信管理局']
e5571a7c6aba837281bb93d2dd3a4030,司法行为-约谈-约谈对象,['中国电信集团公司和广东、江苏、浙江、四川等问题突出的四省电信公司'],['中国电信集团公司和广东、江苏、浙江、四川等问题突出的四省电信公司']
45a963ee1f937be60df03e9a78e77624,司法行为-约谈-约谈对象,['三大运营商'],['三大运营商']
45a963ee1f937be60df03e9a78e77624,司法行为-约谈-约谈发起方,[],[]
1c552ecd7585fd8c17e1683696f506b5,司法行为-约谈-约谈对象,['七家智能电视品牌'],['七家智能电视品牌']
1c552ecd7585fd8c17e1683696f506b5,司法行为-约谈-时间,['近日'],[]
1c552ecd7585fd8c17e1683696f506b5,司法行为-约谈-约谈发起方,['江苏省消保委'],[]
0720b4671e8d05dedf7371c17d2a6c4d,司法行为-约谈-时间,['7月6日，银保监会相关负责人表示，为加强房地产信托领域风险防控，针对近期部分房地产信托业务增速过快、增量过大的信托公司，银保监会于近日'],['7月6日']
0720b4671e8d05dedf7371c17d2a6c4d,司法行为-约谈-约谈发起方,['银保监会'],['银保监会']
0720b4671e8d05dedf7371c17d2a6c4d,司法行为-约谈-约谈对象,[],['近期部分房地产信托业务增速过快、增量过大的信托公司']
71b410fe072951d8084b7ce097266949,交往-感谢-致谢人,[],['96岁老人']
71b410fe072951d8084b7ce097266949,交往-感谢-被感谢人,['96岁老人'],[]
a7e8ede4392b6d47e6578e31846632bc,交往-感谢-被感谢人,[],['他的球迷']
a7e8ede4392b6d47e6578e31846632bc,交往-感谢-时间,['今天'],['今天']
a7e8ede4392b6d47e6578e31846632bc,交往-感谢-致谢人,[],['雄鹿队当家球星、人称字母哥的阿德托昆博']
95f1b433c7e8aad1825bdc7242fe988c,交往-感谢-致谢人,['倪妮'],['倪妮']
95f1b433c7e8aad1825bdc7242fe988c,交往-感谢-被感谢人,['张艺谋'],['张艺谋']
9529dfdca0c874cab3f818bdf3381603,交往-感谢-时间,['9月10日上午'],['9月10日上午']
9529dfdca0c874cab3f818bdf3381603,交往-感谢-致谢人,[],['万达广场物业管理中心负责人']
9529dfdca0c874cab3f818bdf3381603,交往-感谢-被感谢人,[],[]
df8a81464d05f973b12d04b496a6f654,交往-感谢-时间,['9月3日'],['9月3日']
df8a81464d05f973b12d04b496a6f654,交往-感谢-被感谢人,[],['新老客户']
9b2297810b135e348c9a98318bcc5e2d,交往-感谢-时间,['昨天晚上'],['昨天晚上']
9b2297810b135e348c9a98318bcc5e2d,交往-感谢-致谢人,['老李'],['老李']
9b2297810b135e348c9a98318bcc5e2d,交往-感谢-被感谢人,[],[]
32dd83d8d7152342408df1f1dab30a46,交往-感谢-时间,['8月5日'],['8月5日']
32dd83d8d7152342408df1f1dab30a46,交往-感谢-致谢人,[],['莆田市公安局荔城分局镇海派出所']
32dd83d8d7152342408df1f1dab30a46,交往-感谢-被感谢人,['清流监狱'],['清流监狱']
4ed551b951f0fa539d9e924f5b84e450,财经/交易-降息-降息机构,['f##om##c'],['野村']
4ed551b951f0fa539d9e924f5b84e450,财经/交易-降息-降息幅度,['25基点'],['25基点']
4ed551b951f0fa539d9e924f5b84e450,财经/交易-降息-时间,[],['本周']
2b30e9edfae8d5adbcb5265d2c48087d,财经/交易-降息-时间,['北京时间19日凌晨'],['北京时间19日凌晨']
2b30e9edfae8d5adbcb5265d2c48087d,财经/交易-降息-降息机构,"['美国联邦储备委员会', '美联储']",['美国联邦储备委员会']
2b30e9edfae8d5adbcb5265d2c48087d,财经/交易-降息-降息幅度,[],['25个基点']
