context_id,role,cls_predict,label,pred_position,gold_position,score2
2a7cab1215b160f20319823e1f8a69cd,组织关系-裁员-时间,0,0,[],[],{}
22e484b9cdbd618bdaefd83c555f88a1,组织关系-裁员-裁员方,1,1,"[(13, 13)]","[(13, 13)]","{(13, 13): 1.937483}"
22e484b9cdbd618bdaefd83c555f88a1,组织关系-裁员-裁员人数,1,1,"[(18, 19)]","[(18, 19)]","{(18, 19): 1.9392949}"
22e484b9cdbd618bdaefd83c555f88a1,组织关系-裁员-时间,0,0,[],[],{}
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-时间,1,1,"[(43, 54)]","[(43, 54)]","{(43, 54): 1.7953895}"
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(58, 86)]","[(60, 86)]","{(58, 86): 1.5234342}"
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-受伤人数,0,1,[],"[(108, 109)]",{}
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(22, 27)]","[(22, 27)]","{(22, 27): 1.929103}"
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-死亡人数,1,1,"[(31, 32)]","[(31, 32)]","{(31, 32): 1.9561733}"
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-地点,1,1,"[(15, 20)]","[(15, 16)]","{(15, 20): 1.5789381}"
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-时间,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-死者年龄,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-死者,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-受伤人数,0,0,"[(31, 32)]",[],"{(31, 32): 1.1411128}"
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(26, 29)]","[(17, 29)]","{(26, 29): 1.7634795}"
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-死亡人数,1,1,"[(33, 34)]","[(33, 34)]","{(33, 34): 1.9310665}"
ea027504736dd02c9d075190b0479904,人生-死亡-时间,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,人生-死亡-死者年龄,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,人生-死亡-死者,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,人生-死亡-地点,1,0,"[(19, 22)]",[],"{(19, 22): 1.2986146}"
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-坍塌主体,1,1,[],"[(17, 23)]",{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-死亡人数,1,1,"[(27, 28)]","[(27, 28)]","{(27, 28): 1.923936}"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-地点,1,1,"[(10, 16)]","[(10, 11)]","{(10, 16): 1.8211325}"
0198620fafb91ba57c64f810a2fdce60,人生-失联-地点,1,1,"[(10, 16)]","[(10, 11)]","{(10, 16): 1.8422145}"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-时间,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者年龄,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-失联-时间,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-失联-失联者,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-坍塌主体,1,1,[],"[(17, 18)]",{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者年龄,1,0,"[(17, 18)]",[],"{(17, 18): 1.7921379}"
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者,1,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-地点,0,0,[],[],{}
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-时间,1,1,"[(15, 18), (67, 70)]","[(15, 18), (67, 70)]","{(15, 18): 1.8694088, (67, 70): 1.836541}"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(83, 41), (88, 46)]","[(31, 46), (83, 97)]","{(83, 41): 1.4191369, (88, 46): 1.3887407}"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-死亡人数,1,1,"[(54, 55)]","[(54, 55), (101, 102)]","{(54, 55): 1.4708352}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-时间,1,1,"[(10, 13)]","[(10, 13), (62, 65)]","{(10, 13): 1.1996508}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者,0,1,[],"[(49, 52), (96, 99)]",{}
6d5b61216556ea335377a60923cf3ea5,人生-死亡-地点,1,1,"[(24, 34)]","[(24, 39), (76, 90)]","{(24, 34): 1.4248719}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者年龄,0,0,[],[],{}
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 21)]","[(17, 21)]","{(17, 21): 1.9114165}"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-死亡人数,1,1,[],"[(32, 33)]",{}
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-受伤人数,1,1,[],"[(34, 35)]",{}
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(23, 24)]","[(23, 24)]","{(23, 24): 1.9046541}"
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-时间,1,1,"[(15, 28)]","[(15, 28)]","{(15, 28): 1.8401493}"
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(55, 71)]","[(55, 77)]","{(55, 71): 1.1950883}"
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 23)]","[(17, 23)]","{(17, 23): 1.6313652}"
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-死亡人数,1,1,"[(27, 28)]","[(27, 27)]","{(27, 28): 1.7654217}"
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-时间,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-罚款金额,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-罚款对象,1,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-执法机构,0,0,[],[],{}
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-解约方,1,1,"[(17, 19)]","[(17, 19)]","{(17, 19): 1.7571777}"
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-被解约方,1,1,"[(23, 25)]","[(23, 25)]","{(23, 25): 1.6267275}"
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-时间,0,0,[],[],{}
5934464a705167ff1aabb5ebddff2435,组织关系-解约-解约方,1,1,"[(25, 27)]","[(25, 27)]","{(25, 27): 1.5490003}"
5934464a705167ff1aabb5ebddff2435,组织关系-解约-被解约方,1,1,"[(26, 28)]","[(32, 33)]","{(26, 28): 1.4778688}"
5934464a705167ff1aabb5ebddff2435,组织关系-解约-时间,0,0,[],[],{}
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-解约方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.9483103}"
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-被解约方,1,0,"[(14, 16)]",[],"{(14, 16): 1.8467523}"
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-时间,0,0,[],[],{}
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-解约方,1,1,"[(18, 19)]","[(18, 19)]","{(18, 19): 1.7951064}"
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-被解约方,1,0,"[(19, 20)]",[],"{(19, 20): 1.7405466}"
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-时间,0,0,[],[],{}
72d9543da081221ee04074ef39108e67,产品行为-召回-召回方,1,1,"[(16, 30)]","[(16, 30)]","{(16, 30): 1.7674514}"
72d9543da081221ee04074ef39108e67,产品行为-召回-时间,1,1,"[(89, 94)]","[(89, 94)]","{(89, 94): 1.5899868}"
72d9543da081221ee04074ef39108e67,产品行为-召回-召回内容,1,1,[],"[(101, 115)]",{}
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回方,1,1,"[(16, 26)]","[(16, 26)]","{(16, 26): 1.8487015}"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回内容,1,1,"[(95, 108)]","[(95, 108)]","{(95, 108): 1.546852}"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-时间,1,0,[],[],{}
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-时间,1,1,[],"[(105, 107)]",{}
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回方,1,1,"[(35, 25)]","[(35, 46)]","{(35, 25): 1.4269557}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回内容,1,1,[],"[(113, 143)]",{}
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回方,1,1,"[(35, 48)]","[(35, 48)]","{(35, 48): 1.9026917}"
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回内容,1,1,"[(98, 127)]","[(98, 128)]","{(98, 127): 1.5404356}"
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-时间,1,1,"[(12, 17)]","[(90, 92)]","{(12, 17): 1.6151365}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回方,1,1,"[(24, 27)]","[(24, 31)]","{(24, 27): 1.7297404}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回内容,1,1,"[(37, 45)]","[(37, 45)]","{(37, 45): 1.5964489}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-时间,0,0,[],[],{}
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回方,0,1,[],"[(31, 32)]",{}
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回内容,1,1,"[(19, 22)]","[(19, 22)]","{(19, 22): 1.5315853}"
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-时间,0,0,[],[],{}
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回方,1,1,"[(37, 38)]","[(37, 38)]","{(37, 38): 1.7313242}"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回内容,1,1,"[(97, 102)]","[(97, 98)]","{(97, 102): 1.4401144}"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-时间,0,0,[],[],{}
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-时间,0,1,"[(12, 17)]","[(12, 17)]","{(12, 17): 1.4767343}"
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回方,1,0,"[(56, 70)]",[],"{(56, 70): 1.867193}"
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回内容,1,0,"[(74, 83)]",[],"{(74, 83): 1.6557497}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9556066}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回内容,1,1,"[(27, 32)]","[(27, 32)]","{(27, 32): 1.7140491}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-时间,0,0,[],[],{}
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回方,1,1,"[(29, 47)]","[(29, 47)]","{(29, 47): 1.5258061}"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回内容,1,1,"[(58, 64)]","[(58, 64)]","{(58, 64): 1.6812369}"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-时间,0,0,[],[],{}
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回内容,1,1,"[(14, 20)]","[(14, 20)]","{(14, 20): 1.7151363}"
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回方,0,0,[],[],{}
f5581c551e615528a3cbc8140d34f073,产品行为-召回-时间,0,0,[],[],{}
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回方,1,1,"[(23, 34)]","[(23, 34)]","{(23, 34): 1.8143669}"
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回内容,1,1,[],"[(39, 41)]",{}
8e0111dde773d4042604509a9cea2b03,产品行为-召回-时间,0,0,[],[],{}
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9515607}"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回内容,1,1,"[(18, 30)]","[(18, 30)]","{(18, 30): 1.858447}"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-时间,0,0,[],[],{}
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.897523}"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回内容,1,1,"[(18, 25)]","[(18, 25)]","{(18, 25): 1.8348347}"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-时间,0,0,[],[],{}
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回内容,1,1,"[(22, 25)]","[(22, 25)]","{(22, 25): 1.6349316}"
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回方,1,0,"[(13, 16)]",[],"{(13, 16): 1.3032979}"
c51d930f9aa449f0651271791a7e8327,产品行为-召回-时间,0,0,[],[],{}
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回方,1,1,"[(32, 41)]","[(32, 51)]","{(32, 41): 1.6764077}"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回内容,1,1,"[(64, 93)]","[(64, 93)]","{(64, 93): 1.461091}"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-时间,1,0,"[(52, 57)]",[],"{(52, 57): 1.7755446}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-时间,1,1,"[(88, 90)]","[(87, 90)]","{(88, 90): 1.2993858}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回方,1,1,"[(16, 27)]","[(16, 27)]","{(16, 27): 1.754204}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回内容,1,1,[],"[(96, 127)]",{}
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回方,1,1,"[(46, 57)]","[(46, 57)]","{(46, 57): 1.8188822}"
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回内容,1,1,[],"[(126, 161)]",{}
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-时间,1,1,[],"[(118, 120)]",{}
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回方,1,1,"[(27, 27)]","[(27, 29)]","{(27, 27): 1.5998976}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回内容,1,1,"[(14, 21)]","[(14, 21)]","{(14, 21): 1.8569458}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-时间,0,0,[],[],{}
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回内容,1,1,"[(41, 44)]","[(41, 49)]","{(41, 44): 1.3462449}"
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回方,0,0,[],[],{}
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-时间,1,0,"[(12, 16)]",[],"{(12, 16): 1.4505563}"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回方,1,1,"[(16, 29)]","[(16, 29)]","{(16, 29): 1.8418996}"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回内容,1,1,"[(102, 137)]","[(102, 137)]","{(102, 137): 1.1995174}"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-时间,1,1,"[(90, 95)]","[(90, 95)]","{(90, 95): 1.4078133}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-时间,1,1,[],"[(66, 71)]",{}
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回方,1,1,"[(16, 27)]","[(16, 27)]","{(16, 27): 1.8373386}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回内容,1,1,"[(77, 98)]","[(77, 108)]","{(77, 98): 1.3895596}"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回方,0,1,[],"[(16, 17)]",{}
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回内容,1,1,"[(17, 19)]","[(17, 23)]","{(17, 19): 1.4585885}"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-时间,0,0,[],[],{}
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回内容,1,1,[],"[(14, 19)]",{}
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回方,1,0,"[(13, 16)]",[],"{(13, 16): 1.746832}"
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-时间,0,0,[],[],{}
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-时间,0,1,[],"[(14, 18)]",{}
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回方,1,1,"[(29, 30)]","[(29, 30)]","{(29, 30): 1.3699168}"
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回内容,1,1,"[(23, 28)]","[(24, 28)]","{(23, 28): 1.7986315}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回方,1,1,"[(13, 16)]","[(13, 16)]","{(13, 16): 1.9613061}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回内容,1,1,"[(20, 31)]","[(20, 31)]","{(20, 31): 1.5391501}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-时间,0,0,[],[],{}
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9353597}"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回内容,1,1,"[(19, 25)]","[(19, 25)]","{(19, 25): 1.8421571}"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-时间,0,0,[],[],{}
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.9382235}"
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回内容,1,1,"[(19, 39)]","[(21, 39)]","{(19, 39): 1.7736573}"
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-时间,0,0,[],[],{}
