context_id,role,cls_predict,label,pred_position,gold_position,score2
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 23)]","[(17, 23)]","{(17, 23): 1.945}"
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-死亡人数,1,1,[],"[(27, 28)]",{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-地点,1,1,"[(10, 16)]","[(10, 11)]","{(10, 16): 1.8203}"
0198620fafb91ba57c64f810a2fdce60,人生-失联-地点,1,1,"[(10, 16)]","[(10, 11)]","{(10, 16): 1.842}"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-时间,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者年龄,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-失联-时间,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-失联-失联者,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-坍塌主体,1,1,[],"[(17, 18)]",{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者年龄,1,0,"[(17, 18)]",[],"{(17, 18): 1.8239}"
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者,1,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-地点,0,0,[],[],{}
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-时间,1,1,"[(15, 18), (67, 70)]","[(15, 18), (67, 70)]","{(15, 18): 1.9162, (67, 70): 1.7088}"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(31, 46)]","[(31, 46), (83, 97)]","{(31, 46): 1.5248}"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-死亡人数,1,1,"[(101, 106)]","[(54, 55), (101, 102)]","{(101, 106): 1.1965}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-时间,1,1,"[(10, 13)]","[(10, 13), (62, 65)]","{(10, 13): 1.5853}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者,1,1,"[(94, 52)]","[(49, 52), (96, 99)]","{(94, 52): 1.3261}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-地点,1,1,[],"[(24, 39), (76, 90)]",{}
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者年龄,0,0,[],[],{}
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 21)]","[(17, 21)]","{(17, 21): 1.9339}"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-死亡人数,1,1,"[(32, 33)]","[(32, 33)]","{(32, 33): 1.2556}"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-受伤人数,1,1,"[(32, 33), (34, 35)]","[(34, 35)]","{(32, 33): 1.4204, (34, 35): 1.1304}"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(23, 24)]","[(23, 24)]","{(23, 24): 1.5808}"
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
feeac8dc0820599c3cb7304b4ee70b94,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-时间,1,1,"[(15, 28)]","[(15, 28)]","{(15, 28): 1.8396}"
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-坍塌主体,1,1,[],"[(55, 77)]",{}
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
ae7e4243b3817d0ca48ff8c613a1582e,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 21)]","[(17, 23)]","{(17, 21): 1.484}"
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-死亡人数,1,1,"[(27, 28)]","[(27, 27)]","{(27, 28): 1.5247}"
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-时间,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-罚款金额,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-罚款对象,1,0,"[(14, 18)]",[],"{(14, 18): 1.6607}"
bb9a4da860d2d095a42272bbf19d8193,司法行为-罚款-执法机构,0,0,[],[],{}
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-解约方,1,1,"[(17, 19)]","[(17, 19)]","{(17, 19): 1.8244}"
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-被解约方,1,1,"[(23, 25)]","[(23, 25)]","{(23, 25): 1.2665}"
eb072d9a8d983591b1b5af729a41649d,组织关系-解约-时间,0,0,[],[],{}
5934464a705167ff1aabb5ebddff2435,组织关系-解约-解约方,1,1,"[(25, 27)]","[(25, 27)]","{(25, 27): 1.7282}"
5934464a705167ff1aabb5ebddff2435,组织关系-解约-被解约方,0,1,[],"[(32, 33)]",{}
5934464a705167ff1aabb5ebddff2435,组织关系-解约-时间,0,0,[],[],{}
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-解约方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.8449}"
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-被解约方,0,0,[],[],{}
ad9a7af7c7b3c0cb6c161bf1c532b6bb,组织关系-解约-时间,0,0,[],[],{}
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-解约方,0,1,[],"[(18, 19)]",{}
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-被解约方,1,0,"[(19, 20)]",[],"{(19, 20): 1.6166}"
328821013fd2ffa0d7f55ad8634d972e,组织关系-解约-时间,0,0,[],[],{}
72d9543da081221ee04074ef39108e67,产品行为-召回-召回方,1,1,"[(16, 30)]","[(16, 30)]","{(16, 30): 1.8375}"
72d9543da081221ee04074ef39108e67,产品行为-召回-时间,1,1,"[(89, 94)]","[(89, 94)]","{(89, 94): 1.7911}"
72d9543da081221ee04074ef39108e67,产品行为-召回-召回内容,1,1,"[(101, 115)]","[(101, 115)]","{(101, 115): 1.2488}"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回方,1,1,"[(16, 26)]","[(16, 26)]","{(16, 26): 1.8049}"
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-召回内容,1,1,[],"[(95, 108)]",{}
2949be65e18f1f16ec01cca8b395f1b8,产品行为-召回-时间,1,0,"[(87, 89)]",[],"{(87, 89): 1.6565}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-时间,1,1,"[(105, 107)]","[(105, 107)]","{(105, 107): 1.3327}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回方,1,1,"[(35, 46)]","[(35, 46)]","{(35, 46): 1.5845}"
8556cf92f329fe7edd941576ce2fe4f1,产品行为-召回-召回内容,1,1,[],[],{}
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回方,1,1,[],"[(35, 48)]",{}
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-召回内容,1,1,[],"[(98, 128)]",{}
bbcd98414cc06a2fc2c8a81327929d8d,产品行为-召回-时间,1,1,"[(12, 17), (90, 92)]","[(90, 92)]","{(12, 17): 1.4516, (90, 92): 1.2978}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回方,1,1,"[(24, 27)]","[(24, 31)]","{(24, 27): 1.6439}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-召回内容,1,1,"[(37, 45)]","[(37, 45)]","{(37, 45): 1.437}"
e4e801318ba92705a54a49055f41b5f7,产品行为-召回-时间,0,0,[],[],{}
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回方,0,1,"[(31, 32)]","[(31, 32)]","{(31, 32): 1.1399}"
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-召回内容,1,1,"[(19, 22)]","[(19, 22)]","{(19, 22): 1.6289}"
5504403e4b54c7102ca7822c933f8bd2,产品行为-召回-时间,0,0,[],[],{}
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回方,1,1,[],"[(37, 38)]",{}
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-召回内容,1,1,"[(97, 102)]","[(97, 98)]","{(97, 102): 1.2792}"
958456db4a49e4b478a4c3bf97993ab0,产品行为-召回-时间,0,0,[],[],{}
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-时间,0,1,[],"[(12, 17)]",{}
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回方,1,0,"[(56, 70)]",[],"{(56, 70): 1.5172}"
ee933c120e80d45ae4009db2f1b76a93,产品行为-召回-召回内容,1,0,"[(74, 84)]",[],"{(74, 84): 1.5897}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.786}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-召回内容,1,1,"[(27, 32)]","[(27, 32)]","{(27, 32): 1.7092}"
797df2caf0a7b2e53bdc631250647045,产品行为-召回-时间,0,0,[],[],{}
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回方,1,1,"[(29, 47)]","[(29, 47)]","{(29, 47): 1.5239}"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-召回内容,1,1,"[(58, 64)]","[(58, 64)]","{(58, 64): 1.763}"
474cc742ad4d95463fc01381de1e2f54,产品行为-召回-时间,0,0,[],[],{}
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回内容,1,1,"[(14, 20)]","[(14, 20)]","{(14, 20): 1.2605}"
f5581c551e615528a3cbc8140d34f073,产品行为-召回-召回方,0,0,[],[],{}
f5581c551e615528a3cbc8140d34f073,产品行为-召回-时间,0,0,[],[],{}
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回方,1,1,"[(23, 34)]","[(23, 34)]","{(23, 34): 1.7462}"
8e0111dde773d4042604509a9cea2b03,产品行为-召回-召回内容,1,1,"[(39, 44)]","[(39, 41)]","{(39, 44): 1.3602}"
8e0111dde773d4042604509a9cea2b03,产品行为-召回-时间,0,0,[],[],{}
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9612}"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-召回内容,1,1,"[(18, 30)]","[(18, 30)]","{(18, 30): 1.6491}"
ec9f40aee1453f414fb6356c5dcfed25,产品行为-召回-时间,0,0,[],[],{}
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.8928}"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-召回内容,1,1,"[(18, 25)]","[(18, 25)]","{(18, 25): 1.665}"
c06db5a1f1e8519ad083d4a4569d69a7,产品行为-召回-时间,0,0,[],[],{}
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回内容,1,1,"[(20, 25)]","[(22, 25)]","{(20, 25): 1.2534}"
c51d930f9aa449f0651271791a7e8327,产品行为-召回-召回方,1,0,"[(13, 16)]",[],"{(13, 16): 1.6291}"
c51d930f9aa449f0651271791a7e8327,产品行为-召回-时间,0,0,[],[],{}
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回方,1,1,"[(32, 41)]","[(32, 51)]","{(32, 41): 1.7551}"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-召回内容,1,1,"[(64, 87)]","[(64, 93)]","{(64, 87): 1.4086}"
aedfe42d056157a2fc470d5fc84efce2,产品行为-召回-时间,1,0,"[(52, 57)]",[],"{(52, 57): 1.8822}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-时间,1,1,"[(88, 13)]","[(87, 90)]","{(88, 13): 1.305}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回方,1,1,"[(16, 27)]","[(16, 27)]","{(16, 27): 1.7208}"
8ba207d01df4acb93dbfdb7405a4bfcc,产品行为-召回-召回内容,1,1,[],"[(96, 127)]",{}
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回方,1,1,"[(46, 57)]","[(46, 57)]","{(46, 57): 1.6318}"
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-召回内容,1,1,[],[],{}
e9e235dea9c7d297978c2df50406e67e,产品行为-召回-时间,1,1,"[(118, 26)]","[(118, 120)]","{(118, 26): 1.2993}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回方,1,1,[],"[(27, 29)]",{}
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-召回内容,1,1,"[(14, 21)]","[(14, 21)]","{(14, 21): 1.7412}"
29e691aaa2e5b9741403c6ed0891556b,产品行为-召回-时间,0,0,[],[],{}
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回内容,1,1,"[(41, 44)]","[(41, 49)]","{(41, 44): 1.4889}"
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-召回方,0,0,[],[],{}
3c76ae7a9027abbedc4acfad18599b22,产品行为-召回-时间,1,0,"[(12, 16)]",[],"{(12, 16): 1.4636}"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回方,1,1,"[(16, 29)]","[(16, 29)]","{(16, 29): 1.872}"
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-召回内容,1,1,[],[],{}
7a6528956e4d91002806e6d44ce0ca4e,产品行为-召回-时间,1,1,"[(90, 95)]","[(90, 95)]","{(90, 95): 1.5667}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-时间,1,1,"[(67, 70)]","[(66, 71)]","{(67, 70): 1.6723}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回方,1,1,"[(16, 27)]","[(16, 27)]","{(16, 27): 1.7505}"
5e05026513a62f66bd5dd2d254163859,产品行为-召回-召回内容,1,1,[],"[(77, 108)]",{}
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回方,0,1,[],"[(16, 17)]",{}
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-召回内容,1,1,"[(17, 23)]","[(17, 23)]","{(17, 23): 1.7877}"
a3c0e7d2f9053e256556fd555a70f5b8,产品行为-召回-时间,0,0,[],[],{}
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回内容,1,1,[],"[(14, 19)]",{}
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-召回方,1,0,"[(13, 16)]",[],"{(13, 16): 1.5081}"
5d9ccfcfc124c75a94576ff578fadd5e,产品行为-召回-时间,0,0,[],[],{}
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-时间,1,1,"[(14, 18)]","[(14, 18)]","{(14, 18): 1.8879}"
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回方,0,1,[],"[(29, 30)]",{}
77fd8a5fdc6c08577ddbe5d7b5be8fb2,产品行为-召回-召回内容,1,1,"[(23, 28)]","[(24, 28)]","{(23, 28): 1.4957}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回方,1,1,"[(13, 16)]","[(13, 16)]","{(13, 16): 1.7248}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-召回内容,1,1,"[(20, 31)]","[(20, 31)]","{(20, 31): 1.7485}"
417b82fad7c7328446d81bee9490a3f2,产品行为-召回-时间,0,0,[],[],{}
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回方,1,1,"[(13, 14)]","[(13, 14)]","{(13, 14): 1.9237}"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-召回内容,1,1,"[(19, 25)]","[(19, 25)]","{(19, 25): 1.815}"
15c2259a91cda674727da3016ebdb3f0,产品行为-召回-时间,0,0,[],[],{}
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回方,1,1,"[(13, 15)]","[(13, 15)]","{(13, 15): 1.9623}"
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-召回内容,1,1,"[(19, 39)]","[(21, 39)]","{(19, 39): 1.7275}"
0c48c3b3057d209d7c505a82c54b19fb,产品行为-召回-时间,0,0,[],[],{}
ba28449591bc115c183428499f240ace,产品行为-召回-召回内容,1,1,"[(39, 42)]","[(39, 42)]","{(39, 42): 1.4435}"
ba28449591bc115c183428499f240ace,产品行为-召回-召回方,1,1,"[(13, 33)]","[(30, 33)]","{(13, 33): 1.6439}"
ba28449591bc115c183428499f240ace,产品行为-召回-时间,0,0,[],[],{}
